gid,team,b_r,p_r,date,number,vishome,opp,win,loss,tie,gametype
SLN201705210,SFN,3,8,20170521,0,v,SLN,0,1,0,regular
SLN201705210,SLN,8,3,20170521,0,h,SFN,1,0,0,regular
TBA201705210,NYA,3,2,20170521,0,v,TBA,1,0,0,regular
TBA201705210,TBA,2,3,20170521,0,h,NYA,0,1,0,regular
ARI201705220,CHA,1,5,20170522,0,v,ARI,0,1,0,regular
ARI201705220,ARI,5,1,20170522,0,h,CHA,1,0,0,regular
ATL201705220,PIT,2,5,20170522,0,v,ATL,0,1,0,regular
ATL201705220,ATL,5,2,20170522,0,h,PIT,1,0,0,regular
BAL201705220,MIN,14,7,20170522,0,v,BAL,1,0,0,regular
BAL201705220,BAL,7,14,20170522,0,h,MIN,0,1,0,regular
CHN201705220,SFN,6,4,20170522,0,v,CHN,1,0,0,regular
CHN201705220,CHN,4,6,20170522,0,h,SFN,0,1,0,regular
CIN201705220,CLE,1,5,20170522,0,v,CIN,0,1,0,regular
CIN201705220,CIN,5,1,20170522,0,h,CLE,1,0,0,regular
HOU201705220,DET,0,1,20170522,0,v,HOU,0,1,0,regular
HOU201705220,HOU,1,0,20170522,0,h,DET,1,0,0,regular
NYA201705220,KCA,2,4,20170522,0,v,NYA,0,1,0,regular
NYA201705220,NYA,4,2,20170522,0,h,KCA,1,0,0,regular
PHI201705220,COL,8,1,20170522,0,v,PHI,1,0,0,regular
PHI201705220,PHI,1,8,20170522,0,h,COL,0,1,0,regular
TBA201705220,ANA,3,2,20170522,0,v,TBA,1,0,0,regular
TBA201705220,TBA,2,3,20170522,0,h,ANA,0,1,0,regular
ARI201705230,CHA,4,5,20170523,0,v,ARI,0,1,0,regular
ARI201705230,ARI,5,4,20170523,0,h,CHA,1,0,0,regular
ATL201705230,PIT,5,6,20170523,0,v,ATL,0,1,0,regular
ATL201705230,ATL,6,5,20170523,0,h,PIT,1,0,0,regular
BAL201705230,MIN,2,0,20170523,0,v,BAL,1,0,0,regular
BAL201705230,BAL,0,2,20170523,0,h,MIN,0,1,0,regular
BOS201705230,TEX,6,11,20170523,0,v,BOS,0,1,0,regular
BOS201705230,BOS,11,6,20170523,0,h,TEX,1,0,0,regular
CHN201705230,SFN,1,4,20170523,0,v,CHN,0,1,0,regular
CHN201705230,CHN,4,1,20170523,0,h,SFN,1,0,0,regular
CIN201705230,CLE,8,7,20170523,0,v,CIN,1,0,0,regular
CIN201705230,CIN,7,8,20170523,0,h,CLE,0,1,0,regular
HOU201705230,DET,2,6,20170523,0,v,HOU,0,1,0,regular
HOU201705230,HOU,6,2,20170523,0,h,DET,1,0,0,regular
LAN201705230,SLN,1,2,20170523,0,v,LAN,0,1,0,regular
LAN201705230,LAN,2,1,20170523,0,h,SLN,1,0,0,regular
MIL201705230,TOR,4,3,20170523,0,v,MIL,1,0,0,regular
MIL201705230,MIL,3,4,20170523,0,h,TOR,0,1,0,regular
NYA201705230,KCA,6,2,20170523,0,v,NYA,1,0,0,regular
NYA201705230,NYA,2,6,20170523,0,h,KCA,0,1,0,regular
NYN201705230,SDN,3,9,20170523,0,v,NYN,0,1,0,regular
NYN201705230,NYN,9,3,20170523,0,h,SDN,1,0,0,regular
OAK201705230,MIA,11,9,20170523,0,v,OAK,1,0,0,regular
OAK201705230,OAK,9,11,20170523,0,h,MIA,0,1,0,regular
PHI201705230,COL,8,2,20170523,0,v,PHI,1,0,0,regular
PHI201705230,PHI,2,8,20170523,0,h,COL,0,1,0,regular
TBA201705230,ANA,4,0,20170523,0,v,TBA,1,0,0,regular
TBA201705230,TBA,0,4,20170523,0,h,ANA,0,1,0,regular
WAS201705230,SEA,1,10,20170523,0,v,WAS,0,1,0,regular
WAS201705230,WAS,10,1,20170523,0,h,SEA,1,0,0,regular
ARI201705240,CHA,6,8,20170524,0,v,ARI,0,1,0,regular
ARI201705240,ARI,8,6,20170524,0,h,CHA,1,0,0,regular
ATL201705240,PIT,12,5,20170524,0,v,ATL,1,0,0,regular
ATL201705240,ATL,5,12,20170524,0,h,PIT,0,1,0,regular
BAL201705240,MIN,4,3,20170524,0,v,BAL,1,0,0,regular
BAL201705240,BAL,3,4,20170524,0,h,MIN,0,1,0,regular
BOS201705240,TEX,4,9,20170524,0,v,BOS,0,1,0,regular
BOS201705240,BOS,9,4,20170524,0,h,TEX,1,0,0,regular
CHN201705240,SFN,4,5,20170524,0,v,CHN,0,1,0,regular
CHN201705240,CHN,5,4,20170524,0,h,SFN,1,0,0,regular
CLE201705240,CIN,4,3,20170524,0,v,CLE,1,0,0,regular
CLE201705240,CLE,3,4,20170524,0,h,CIN,0,1,0,regular
HOU201705240,DET,6,3,20170524,0,v,HOU,1,0,0,regular
HOU201705240,HOU,3,6,20170524,0,h,DET,0,1,0,regular
LAN201705240,SLN,6,1,20170524,0,v,LAN,1,0,0,regular
LAN201705240,LAN,1,6,20170524,0,h,SLN,0,1,0,regular
MIL201705240,TOR,8,4,20170524,0,v,MIL,1,0,0,regular
MIL201705240,MIL,4,8,20170524,0,h,TOR,0,1,0,regular
NYA201705240,KCA,0,3,20170524,0,v,NYA,0,1,0,regular
NYA201705240,NYA,3,0,20170524,0,h,KCA,1,0,0,regular
NYN201705240,SDN,6,5,20170524,0,v,NYN,1,0,0,regular
NYN201705240,NYN,5,6,20170524,0,h,SDN,0,1,0,regular
OAK201705240,MIA,1,4,20170524,0,v,OAK,0,1,0,regular
OAK201705240,OAK,4,1,20170524,0,h,MIA,1,0,0,regular
PHI201705240,COL,7,2,20170524,0,v,PHI,1,0,0,regular
PHI201705240,PHI,2,7,20170524,0,h,COL,0,1,0,regular
TBA201705240,ANA,2,5,20170524,0,v,TBA,0,1,0,regular
TBA201705240,TBA,5,2,20170524,0,h,ANA,1,0,0,regular
WAS201705240,SEA,1,5,20170524,0,v,WAS,0,1,0,regular
WAS201705240,WAS,5,1,20170524,0,h,SEA,1,0,0,regular
ATL201705250,PIT,9,4,20170525,0,v,ATL,1,0,0,regular
ATL201705250,ATL,4,9,20170525,0,h,PIT,0,1,0,regular
BOS201705250,TEX,2,6,20170525,0,v,BOS,0,1,0,regular
BOS201705250,BOS,6,2,20170525,0,h,TEX,1,0,0,regular
CHN201705250,SFN,1,5,20170525,0,v,CHN,0,1,0,regular
CHN201705250,CHN,5,1,20170525,0,h,SFN,1,0,0,regular
HOU201705250,DET,6,7,20170525,0,v,HOU,0,1,0,regular
HOU201705250,HOU,7,6,20170525,0,h,DET,1,0,0,regular
LAN201705250,SLN,3,7,20170525,0,v,LAN,0,1,0,regular
LAN201705250,LAN,7,3,20170525,0,h,SLN,1,0,0,regular
MIL201705250,ARI,4,0,20170525,0,v,MIL,1,0,0,regular
MIL201705250,MIL,0,4,20170525,0,h,ARI,0,1,0,regular
NYN201705250,SDN,4,3,20170525,0,v,NYN,1,0,0,regular
NYN201705250,NYN,3,4,20170525,0,h,SDN,0,1,0,regular
PHI201705250,COL,1,2,20170525,0,v,PHI,0,1,0,regular
PHI201705250,PHI,2,1,20170525,0,h,COL,1,0,0,regular
TBA201705250,ANA,0,4,20170525,0,v,TBA,0,1,0,regular
TBA201705250,TBA,4,0,20170525,0,h,ANA,1,0,0,regular
WAS201705250,SEA,4,2,20170525,0,v,WAS,1,0,0,regular
WAS201705250,WAS,2,4,20170525,0,h,SEA,0,1,0,regular
BOS201705260,SEA,0,3,20170526,0,v,BOS,0,1,0,regular
BOS201705260,BOS,3,0,20170526,0,h,SEA,1,0,0,regular
CHA201705260,DET,2,8,20170526,0,v,CHA,0,1,0,regular
CHA201705260,CHA,8,2,20170526,0,h,DET,1,0,0,regular
CLE201705260,KCA,6,4,20170526,0,v,CLE,1,0,0,regular
CLE201705260,CLE,4,6,20170526,0,h,KCA,0,1,0,regular
COL201705260,SLN,0,10,20170526,0,v,COL,0,1,0,regular
COL201705260,COL,10,0,20170526,0,h,SLN,1,0,0,regular
HOU201705260,BAL,0,2,20170526,0,v,HOU,0,1,0,regular
HOU201705260,HOU,2,0,20170526,0,h,BAL,1,0,0,regular
LAN201705260,CHN,0,4,20170526,0,v,LAN,0,1,0,regular
LAN201705260,LAN,4,0,20170526,0,h,CHN,1,0,0,regular
MIA201705260,ANA,5,8,20170526,0,v,MIA,0,1,0,regular
MIA201705260,MIA,8,5,20170526,0,h,ANA,1,0,0,regular
MIL201705260,ARI,4,2,20170526,0,v,MIL,1,0,0,regular
MIL201705260,MIL,2,4,20170526,0,h,ARI,0,1,0,regular
MIN201705260,TBA,5,2,20170526,0,v,MIN,1,0,0,regular
MIN201705260,MIN,2,5,20170526,0,h,TBA,0,1,0,regular
NYA201705260,OAK,4,1,20170526,0,v,NYA,1,0,0,regular
NYA201705260,NYA,1,4,20170526,0,h,OAK,0,1,0,regular
PHI201705260,CIN,5,2,20170526,0,v,PHI,1,0,0,regular
PHI201705260,PHI,2,5,20170526,0,h,CIN,0,1,0,regular
PIT201705260,NYN,8,1,20170526,0,v,PIT,1,0,0,regular
PIT201705260,PIT,1,8,20170526,0,h,NYN,0,1,0,regular
SFN201705260,ATL,2,0,20170526,0,v,SFN,1,0,0,regular
SFN201705260,SFN,0,2,20170526,0,h,ATL,0,1,0,regular
TOR201705260,TEX,6,7,20170526,0,v,TOR,0,1,0,regular
TOR201705260,TOR,7,6,20170526,0,h,TEX,1,0,0,regular
WAS201705260,SDN,1,5,20170526,0,v,WAS,0,1,0,regular
WAS201705260,WAS,5,1,20170526,0,h,SDN,1,0,0,regular
BOS201705270,SEA,0,6,20170527,0,v,BOS,0,1,0,regular
BOS201705270,BOS,6,0,20170527,0,h,SEA,1,0,0,regular
CHA201705271,DET,0,3,20170527,1,v,CHA,0,1,0,regular
CHA201705271,CHA,3,0,20170527,1,h,DET,1,0,0,regular
CHA201705272,DET,4,3,20170527,2,v,CHA,1,0,0,regular
CHA201705272,CHA,3,4,20170527,2,h,DET,0,1,0,regular
CLE201705270,KCA,5,2,20170527,0,v,CLE,1,0,0,regular
CLE201705270,CLE,2,5,20170527,0,h,KCA,0,1,0,regular
COL201705270,SLN,3,0,20170527,0,v,COL,1,0,0,regular
COL201705270,COL,0,3,20170527,0,h,SLN,0,1,0,regular
HOU201705270,BAL,2,5,20170527,0,v,HOU,0,1,0,regular
HOU201705270,HOU,5,2,20170527,0,h,BAL,1,0,0,regular
LAN201705270,CHN,0,5,20170527,0,v,LAN,0,1,0,regular
LAN201705270,LAN,5,0,20170527,0,h,CHN,1,0,0,regular
MIA201705270,ANA,5,2,20170527,0,v,MIA,1,0,0,regular
MIA201705270,MIA,2,5,20170527,0,h,ANA,0,1,0,regular
MIL201705270,ARI,1,6,20170527,0,v,MIL,0,1,0,regular
MIL201705270,MIL,6,1,20170527,0,h,ARI,1,0,0,regular
MIN201705270,TBA,3,5,20170527,0,v,MIN,0,1,0,regular
MIN201705270,MIN,5,3,20170527,0,h,TBA,1,0,0,regular
NYA201705270,OAK,2,3,20170527,0,v,NYA,0,1,0,regular
NYA201705270,NYA,3,2,20170527,0,h,OAK,1,0,0,regular
PHI201705270,CIN,3,4,20170527,0,v,PHI,0,1,0,regular
PHI201705270,PHI,4,3,20170527,0,h,CIN,1,0,0,regular
PIT201705270,NYN,4,5,20170527,0,v,PIT,0,1,0,regular
PIT201705270,PIT,5,4,20170527,0,h,NYN,1,0,0,regular
SFN201705270,ATL,3,6,20170527,0,v,SFN,0,1,0,regular
SFN201705270,SFN,6,3,20170527,0,h,ATL,1,0,0,regular
TOR201705270,TEX,1,3,20170527,0,v,TOR,0,1,0,regular
TOR201705270,TOR,3,1,20170527,0,h,TEX,1,0,0,regular
WAS201705270,SDN,0,3,20170527,0,v,WAS,0,1,0,regular
WAS201705270,WAS,3,0,20170527,0,h,SDN,1,0,0,regular
BOS201705280,SEA,5,0,20170528,0,v,BOS,1,0,0,regular
BOS201705280,BOS,0,5,20170528,0,h,SEA,0,1,0,regular
CHA201705280,DET,3,7,20170528,0,v,CHA,0,1,0,regular
CHA201705280,CHA,7,3,20170528,0,h,DET,1,0,0,regular
CLE201705280,KCA,1,10,20170528,0,v,CLE,0,1,0,regular
CLE201705280,CLE,10,1,20170528,0,h,KCA,1,0,0,regular
COL201705280,SLN,4,8,20170528,0,v,COL,0,1,0,regular
COL201705280,COL,8,4,20170528,0,h,SLN,1,0,0,regular
HOU201705280,BAL,4,8,20170528,0,v,HOU,0,1,0,regular
HOU201705280,HOU,8,4,20170528,0,h,BAL,1,0,0,regular
LAN201705280,CHN,4,9,20170528,0,v,LAN,0,1,0,regular
LAN201705280,LAN,9,4,20170528,0,h,CHN,1,0,0,regular
MIA201705280,ANA,2,9,20170528,0,v,MIA,0,1,0,regular
MIA201705280,MIA,9,2,20170528,0,h,ANA,1,0,0,regular
MIL201705280,ARI,5,9,20170528,0,v,MIL,0,1,0,regular
MIL201705280,MIL,9,5,20170528,0,h,ARI,1,0,0,regular
MIN201705280,TBA,8,6,20170528,0,v,MIN,1,0,0,regular
MIN201705280,MIN,6,8,20170528,0,h,TBA,0,1,0,regular
NYA201705280,OAK,5,9,20170528,0,v,NYA,0,1,0,regular
NYA201705280,NYA,9,5,20170528,0,h,OAK,1,0,0,regular
PHI201705280,CIN,8,4,20170528,0,v,PHI,1,0,0,regular
PHI201705280,PHI,4,8,20170528,0,h,CIN,0,1,0,regular
PIT201705280,NYN,7,2,20170528,0,v,PIT,1,0,0,regular
PIT201705280,PIT,2,7,20170528,0,h,NYN,0,1,0,regular
SFN201705280,ATL,1,7,20170528,0,v,SFN,0,1,0,regular
SFN201705280,SFN,7,1,20170528,0,h,ATL,1,0,0,regular
TOR201705280,TEX,3,1,20170528,0,v,TOR,1,0,0,regular
TOR201705280,TOR,1,3,20170528,0,h,TEX,0,1,0,regular
WAS201705280,SDN,5,3,20170528,0,v,WAS,1,0,0,regular
WAS201705280,WAS,3,5,20170528,0,h,SDN,0,1,0,regular
ANA201705290,ATL,6,3,20170529,0,v,ANA,1,0,0,regular
ANA201705290,ANA,3,6,20170529,0,h,ATL,0,1,0,regular
BAL201705290,NYA,2,3,20170529,0,v,BAL,0,1,0,regular
BAL201705290,BAL,3,2,20170529,0,h,NYA,1,0,0,regular
CHA201705290,BOS,4,5,20170529,0,v,CHA,0,1,0,regular
CHA201705290,CHA,5,4,20170529,0,h,BOS,1,0,0,regular
CLE201705290,OAK,3,5,20170529,0,v,CLE,0,1,0,regular
CLE201705290,CLE,5,3,20170529,0,h,OAK,1,0,0,regular
COL201705290,SEA,6,5,20170529,0,v,COL,1,0,0,regular
COL201705290,COL,5,6,20170529,0,h,SEA,0,1,0,regular
KCA201705290,DET,10,7,20170529,0,v,KCA,1,0,0,regular
KCA201705290,KCA,7,10,20170529,0,h,DET,0,1,0,regular
MIA201705290,PHI,1,4,20170529,0,v,MIA,0,1,0,regular
MIA201705290,MIA,4,1,20170529,0,h,PHI,1,0,0,regular
MIN201705290,HOU,16,8,20170529,0,v,MIN,1,0,0,regular
MIN201705290,MIN,8,16,20170529,0,h,HOU,0,1,0,regular
NYN201705290,MIL,2,4,20170529,0,v,NYN,0,1,0,regular
NYN201705290,NYN,4,2,20170529,0,h,MIL,1,0,0,regular
PIT201705290,ARI,3,4,20170529,0,v,PIT,0,1,0,regular
PIT201705290,PIT,4,3,20170529,0,h,ARI,1,0,0,regular
SDN201705290,CHN,2,5,20170529,0,v,SDN,0,1,0,regular
SDN201705290,SDN,5,2,20170529,0,h,CHN,1,0,0,regular
SFN201705290,WAS,3,0,20170529,0,v,SFN,1,0,0,regular
SFN201705290,SFN,0,3,20170529,0,h,WAS,0,1,0,regular
SLN201705290,LAN,5,1,20170529,0,v,SLN,1,0,0,regular
SLN201705290,SLN,1,5,20170529,0,h,LAN,0,1,0,regular
TEX201705290,TBA,10,8,20170529,0,v,TEX,1,0,0,regular
TEX201705290,TEX,8,10,20170529,0,h,TBA,0,1,0,regular
TOR201705290,CIN,2,17,20170529,0,v,TOR,0,1,0,regular
TOR201705290,TOR,17,2,20170529,0,h,CIN,1,0,0,regular
ANA201705300,ATL,3,9,20170530,0,v,ANA,0,1,0,regular
ANA201705300,ANA,9,3,20170530,0,h,ATL,1,0,0,regular
BAL201705300,NYA,8,3,20170530,0,v,BAL,1,0,0,regular
BAL201705300,BAL,3,8,20170530,0,h,NYA,0,1,0,regular
CHA201705300,BOS,13,7,20170530,0,v,CHA,1,0,0,regular
CHA201705300,CHA,7,13,20170530,0,h,BOS,0,1,0,regular
CLE201705300,OAK,4,9,20170530,0,v,CLE,0,1,0,regular
CLE201705300,CLE,9,4,20170530,0,h,OAK,1,0,0,regular
COL201705300,SEA,10,4,20170530,0,v,COL,1,0,0,regular
COL201705300,COL,4,10,20170530,0,h,SEA,0,1,0,regular
KCA201705300,DET,0,1,20170530,0,v,KCA,0,1,0,regular
KCA201705300,KCA,1,0,20170530,0,h,DET,1,0,0,regular
MIA201705300,PHI,2,7,20170530,0,v,MIA,0,1,0,regular
MIA201705300,MIA,7,2,20170530,0,h,PHI,1,0,0,regular
MIN201705300,HOU,7,2,20170530,0,v,MIN,1,0,0,regular
MIN201705300,MIN,2,7,20170530,0,h,HOU,0,1,0,regular
NYN201705300,MIL,4,5,20170530,0,v,NYN,0,1,0,regular
NYN201705300,NYN,5,4,20170530,0,h,MIL,1,0,0,regular
PIT201705300,ARI,3,0,20170530,0,v,PIT,1,0,0,regular
PIT201705300,PIT,0,3,20170530,0,h,ARI,0,1,0,regular
SDN201705300,CHN,2,6,20170530,0,v,SDN,0,1,0,regular
SDN201705300,SDN,6,2,20170530,0,h,CHN,1,0,0,regular
SFN201705300,WAS,6,3,20170530,0,v,SFN,1,0,0,regular
SFN201705300,SFN,3,6,20170530,0,h,WAS,0,1,0,regular
SLN201705300,LAN,9,4,20170530,0,v,SLN,1,0,0,regular
SLN201705300,SLN,4,9,20170530,0,h,LAN,0,1,0,regular
TEX201705300,TBA,5,9,20170530,0,v,TEX,0,1,0,regular
TEX201705300,TEX,9,5,20170530,0,h,TBA,1,0,0,regular
TOR201705300,CIN,4,6,20170530,0,v,TOR,0,1,0,regular
TOR201705300,TOR,6,4,20170530,0,h,CIN,1,0,0,regular
ANA201705310,ATL,1,2,20170531,0,v,ANA,0,1,0,regular
ANA201705310,ANA,2,1,20170531,0,h,ATL,1,0,0,regular
BAL201705310,NYA,4,10,20170531,0,v,BAL,0,1,0,regular
BAL201705310,BAL,10,4,20170531,0,h,NYA,1,0,0,regular
CHA201705310,BOS,4,1,20170531,0,v,CHA,1,0,0,regular
CHA201705310,CHA,1,4,20170531,0,h,BOS,0,1,0,regular
CLE201705310,OAK,3,1,20170531,0,v,CLE,1,0,0,regular
CLE201705310,CLE,1,3,20170531,0,h,OAK,0,1,0,regular
KCA201705310,DET,6,5,20170531,0,v,KCA,1,0,0,regular
KCA201705310,KCA,5,6,20170531,0,h,DET,0,1,0,regular
MIA201705310,PHI,2,10,20170531,0,v,MIA,0,1,0,regular
MIA201705310,MIA,10,2,20170531,0,h,PHI,1,0,0,regular
MIN201705310,HOU,17,6,20170531,0,v,MIN,1,0,0,regular
MIN201705310,MIN,6,17,20170531,0,h,HOU,0,1,0,regular
NYN201705310,MIL,7,1,20170531,0,v,NYN,1,0,0,regular
NYN201705310,NYN,1,7,20170531,0,h,MIL,0,1,0,regular
PIT201705310,ARI,6,5,20170531,0,v,PIT,1,0,0,regular
PIT201705310,PIT,5,6,20170531,0,h,ARI,0,1,0,regular
SDN201705310,CHN,1,2,20170531,0,v,SDN,0,1,0,regular
SDN201705310,SDN,2,1,20170531,0,h,CHN,1,0,0,regular
SEA201705310,COL,0,5,20170531,0,v,SEA,0,1,0,regular
SEA201705310,SEA,5,0,20170531,0,h,COL,1,0,0,regular
SFN201705310,WAS,3,1,20170531,0,v,SFN,1,0,0,regular
SFN201705310,SFN,1,3,20170531,0,h,WAS,0,1,0,regular
SLN201705310,LAN,1,2,20170531,0,v,SLN,0,1,0,regular
SLN201705310,SLN,2,1,20170531,0,h,LAN,1,0,0,regular
TEX201705310,TBA,7,5,20170531,0,v,TEX,1,0,0,regular
TEX201705310,TEX,5,7,20170531,0,h,TBA,0,1,0,regular
TOR201705310,CIN,4,5,20170531,0,v,TOR,0,1,0,regular
TOR201705310,TOR,5,4,20170531,0,h,CIN,1,0,0,regular
ANA201706010,MIN,4,2,20170601,0,v,ANA,1,0,0,regular
ANA201706010,ANA,2,4,20170601,0,h,MIN,0,1,0,regular
BAL201706010,BOS,5,7,20170601,0,v,BAL,0,1,0,regular
BAL201706010,BAL,7,5,20170601,0,h,BOS,1,0,0,regular
CLE201706010,OAK,0,8,20170601,0,v,CLE,0,1,0,regular
CLE201706010,CLE,8,0,20170601,0,h,OAK,1,0,0,regular
MIA201706010,ARI,3,2,20170601,0,v,MIA,1,0,0,regular
MIA201706010,MIA,2,3,20170601,0,h,ARI,0,1,0,regular
NYN201706010,MIL,2,1,20170601,0,v,NYN,1,0,0,regular
NYN201706010,NYN,1,2,20170601,0,h,MIL,0,1,0,regular
SEA201706010,COL,6,3,20170601,0,v,SEA,1,0,0,regular
SEA201706010,SEA,3,6,20170601,0,h,COL,0,1,0,regular
SLN201706010,LAN,0,2,20170601,0,v,SLN,0,1,0,regular
SLN201706010,SLN,2,0,20170601,0,h,LAN,1,0,0,regular
TOR201706010,NYA,12,2,20170601,0,v,TOR,1,0,0,regular
TOR201706010,TOR,2,12,20170601,0,h,NYA,0,1,0,regular
ANA201706020,MIN,11,5,20170602,0,v,ANA,1,0,0,regular
ANA201706020,ANA,5,11,20170602,0,h,MIN,0,1,0,regular
BAL201706020,BOS,2,3,20170602,0,v,BAL,0,1,0,regular
BAL201706020,BAL,3,2,20170602,0,h,BOS,1,0,0,regular
CHN201706020,SLN,2,3,20170602,0,v,CHN,0,1,0,regular
CHN201706020,CHN,3,2,20170602,0,h,SLN,1,0,0,regular
CIN201706020,ATL,2,3,20170602,0,v,CIN,0,1,0,regular
CIN201706020,CIN,3,2,20170602,0,h,ATL,1,0,0,regular
DET201706020,CHA,5,15,20170602,0,v,DET,0,1,0,regular
DET201706020,DET,15,5,20170602,0,h,CHA,1,0,0,regular
KCA201706020,CLE,0,4,20170602,0,v,KCA,0,1,0,regular
KCA201706020,KCA,4,0,20170602,0,h,CLE,1,0,0,regular
MIA201706020,ARI,5,7,20170602,0,v,MIA,0,1,0,regular
MIA201706020,MIA,7,5,20170602,0,h,ARI,1,0,0,regular
MIL201706020,LAN,2,1,20170602,0,v,MIL,1,0,0,regular
MIL201706020,MIL,1,2,20170602,0,h,LAN,0,1,0,regular
NYN201706020,PIT,12,7,20170602,0,v,NYN,1,0,0,regular
NYN201706020,NYN,7,12,20170602,0,h,PIT,0,1,0,regular
OAK201706020,WAS,13,3,20170602,0,v,OAK,1,0,0,regular
OAK201706020,OAK,3,13,20170602,0,h,WAS,0,1,0,regular
PHI201706020,SFN,10,0,20170602,0,v,PHI,1,0,0,regular
PHI201706020,PHI,0,10,20170602,0,h,SFN,0,1,0,regular
SDN201706020,COL,5,8,20170602,0,v,SDN,0,1,0,regular
SDN201706020,SDN,8,5,20170602,0,h,COL,1,0,0,regular
SEA201706020,TBA,4,12,20170602,0,v,SEA,0,1,0,regular
SEA201706020,SEA,12,4,20170602,0,h,TBA,1,0,0,regular
TEX201706020,HOU,7,1,20170602,0,v,TEX,1,0,0,regular
TEX201706020,TEX,1,7,20170602,0,h,HOU,0,1,0,regular
TOR201706020,NYA,5,7,20170602,0,v,TOR,0,1,0,regular
TOR201706020,TOR,7,5,20170602,0,h,NYA,1,0,0,regular
ANA201706030,MIN,2,7,20170603,0,v,ANA,0,1,0,regular
ANA201706030,ANA,7,2,20170603,0,h,MIN,1,0,0,regular
BAL201706030,BOS,5,2,20170603,0,v,BAL,1,0,0,regular
BAL201706030,BAL,2,5,20170603,0,h,BOS,0,1,0,regular
CHN201706030,SLN,3,5,20170603,0,v,CHN,0,1,0,regular
CHN201706030,CHN,5,3,20170603,0,h,SLN,1,0,0,regular
CIN201706030,ATL,6,5,20170603,0,v,CIN,1,0,0,regular
CIN201706030,CIN,5,6,20170603,0,h,ATL,0,1,0,regular
DET201706030,CHA,1,10,20170603,0,v,DET,0,1,0,regular
DET201706030,DET,10,1,20170603,0,h,CHA,1,0,0,regular
KCA201706030,CLE,5,12,20170603,0,v,KCA,0,1,0,regular
KCA201706030,KCA,12,5,20170603,0,h,CLE,1,0,0,regular
MIA201706030,ARI,0,3,20170603,0,v,MIA,0,1,0,regular
MIA201706030,MIA,3,0,20170603,0,h,ARI,1,0,0,regular
MIL201706030,LAN,10,8,20170603,0,v,MIL,1,0,0,regular
MIL201706030,MIL,8,10,20170603,0,h,LAN,0,1,0,regular
NYN201706030,PIT,2,4,20170603,0,v,NYN,0,1,0,regular
NYN201706030,NYN,4,2,20170603,0,h,PIT,1,0,0,regular
OAK201706030,WAS,4,10,20170603,0,v,OAK,0,1,0,regular
OAK201706030,OAK,10,4,20170603,0,h,WAS,1,0,0,regular
PHI201706030,SFN,3,5,20170603,0,v,PHI,0,1,0,regular
PHI201706030,PHI,5,3,20170603,0,h,SFN,1,0,0,regular
SDN201706030,COL,10,1,20170603,0,v,SDN,1,0,0,regular
SDN201706030,SDN,1,10,20170603,0,h,COL,0,1,0,regular
SEA201706030,TBA,2,9,20170603,0,v,SEA,0,1,0,regular
SEA201706030,SEA,9,2,20170603,0,h,TBA,1,0,0,regular
TEX201706030,HOU,6,5,20170603,0,v,TEX,1,0,0,regular
TEX201706030,TEX,5,6,20170603,0,h,HOU,0,1,0,regular
TOR201706030,NYA,7,0,20170603,0,v,TOR,1,0,0,regular
TOR201706030,TOR,0,7,20170603,0,h,NYA,0,1,0,regular
ANA201706040,MIN,3,2,20170604,0,v,ANA,1,0,0,regular
ANA201706040,ANA,2,3,20170604,0,h,MIN,0,1,0,regular
BAL201706040,BOS,7,3,20170604,0,v,BAL,1,0,0,regular
BAL201706040,BAL,3,7,20170604,0,h,BOS,0,1,0,regular
CHN201706040,SLN,6,7,20170604,0,v,CHN,0,1,0,regular
CHN201706040,CHN,7,6,20170604,0,h,SLN,1,0,0,regular
CIN201706040,ATL,13,8,20170604,0,v,CIN,1,0,0,regular
CIN201706040,CIN,8,13,20170604,0,h,ATL,0,1,0,regular
DET201706040,CHA,4,7,20170604,0,v,DET,0,1,0,regular
DET201706040,DET,7,4,20170604,0,h,CHA,1,0,0,regular
KCA201706040,CLE,8,0,20170604,0,v,KCA,1,0,0,regular
KCA201706040,KCA,0,8,20170604,0,h,CLE,0,1,0,regular
MIA201706040,ARI,5,6,20170604,0,v,MIA,0,1,0,regular
MIA201706040,MIA,6,5,20170604,0,h,ARI,1,0,0,regular
MIL201706040,LAN,0,3,20170604,0,v,MIL,0,1,0,regular
MIL201706040,MIL,3,0,20170604,0,h,LAN,1,0,0,regular
NYN201706040,PIT,11,1,20170604,0,v,NYN,1,0,0,regular
NYN201706040,NYN,1,11,20170604,0,h,PIT,0,1,0,regular
OAK201706040,WAS,11,10,20170604,0,v,OAK,1,0,0,regular
OAK201706040,OAK,10,11,20170604,0,h,WAS,0,1,0,regular
PHI201706040,SFN,7,9,20170604,0,v,PHI,0,1,0,regular
PHI201706040,PHI,9,7,20170604,0,h,SFN,1,0,0,regular
SDN201706040,COL,3,1,20170604,0,v,SDN,1,0,0,regular
SDN201706040,SDN,1,3,20170604,0,h,COL,0,1,0,regular
SEA201706040,TBA,1,7,20170604,0,v,SEA,0,1,0,regular
SEA201706040,SEA,7,1,20170604,0,h,TBA,1,0,0,regular
TEX201706040,HOU,7,2,20170604,0,v,TEX,1,0,0,regular
TEX201706040,TEX,2,7,20170604,0,h,HOU,0,1,0,regular
TOR201706040,NYA,2,3,20170604,0,v,TOR,0,1,0,regular
